,0
SVM,30.809461317010573
KNN,5.547878775003483
DT,0.3946804259903729
RF,3.1394688969885465
ABC,2.514128022012301
GBC,5.417815655004233
MLP,3.512657406987273
ELM,0.6263599960075226
