,0
AGTO-ELM,1108.0276630059816
AVOA-ELM,556.3012387529598
ARO-ELM,570.8833775140229
HGSO-ELM,637.003138762957
EVO-ELM,589.7621175879613
TLO-ELM,1146.4478071809863
