,0
SVM,0.38250026699824957
KNN,0.2412472629948752
DT,0.19436209199920995
RF,0.30535551399952965
ABC,0.30195887699665036
GBC,0.7219228850008221
MLP,1.0307614260018454
ELM,0.2256492230008007
