,0
SVM,7.8581334260015865
KNN,0.6481363409984624
DT,0.252577626000857
RF,3.129622766005923
ABC,1.2071888709979248
GBC,9.442545744001109
MLP,2.0603917640037253
ELM,0.3536817069980316
