,0
SVM,0.7958516660146415
KNN,0.7427606750279665
DT,0.5462919077835977
RF,0.6421531205996871
ABC,0.6991452812217176
GBC,3.0097892922349274
MLP,3.137401995714754
ELM,0.5923261470161378
