,0
AGTO-ELM,178.69485763899866
AVOA-ELM,89.15560357700451
ARO-ELM,90.33031680799468
HGSO-ELM,100.80167515900393
EVO-ELM,178.3484031879998
TLO-ELM,179.71945449600025
