,0
AGTO-ELM,117.1583903390565
AVOA-ELM,58.90625201998046
ARO-ELM,60.14815163699677
HGSO-ELM,66.0928257679916
EVO-ELM,68.7675725449808
TLO-ELM,115.67600031400798
